"x","y","species_set","species","model_predictors","plot_predictor"
849.947320125003,0.0507370586218718,"Top Ten","Fraxinus americana","CROWN_AREA","CROWN_AREA"
934.242333753845,0.0425671250818599,"Top Ten","Fraxinus americana","CROWN_AREA","CROWN_AREA"
1021.84178767024,0.0462547462892648,"Top Ten","Fraxinus americana","CROWN_AREA","CROWN_AREA"
1115.13447613698,0.0457673778389539,"Top Ten","Fraxinus americana","CROWN_AREA","CROWN_AREA"
1219.84670150097,0.041372351160444,"Top Ten","Fraxinus americana","CROWN_AREA","CROWN_AREA"
1342.53947288996,0.0317350810624353,"Top Ten","Fraxinus americana","CROWN_AREA","CROWN_AREA"
1489.96356252,0.0387441549766199,"Top Ten","Fraxinus americana","CROWN_AREA","CROWN_AREA"
1682.02002436812,0.035218421943786,"Top Ten","Fraxinus americana","CROWN_AREA","CROWN_AREA"
1964.47810374559,0.0366509751176866,"Top Ten","Fraxinus americana","CROWN_AREA","CROWN_AREA"
2670.58437500736,0.0323886639676113,"Top Ten","Fraxinus americana","CROWN_AREA","CROWN_AREA"
74.6274983915895,0.0788296041308089,"Top Ten","Acer freemanii","CROWN_AREA","CROWN_AREA"
173.029368358532,0.0754180007114906,"Top Ten","Acer freemanii","CROWN_AREA","CROWN_AREA"
259.895151221412,0.0713795470144132,"Top Ten","Acer freemanii","CROWN_AREA","CROWN_AREA"
346.602237504209,0.06312625250501,"Top Ten","Acer freemanii","CROWN_AREA","CROWN_AREA"
434.329248596765,0.0517523747133967,"Top Ten","Acer freemanii","CROWN_AREA","CROWN_AREA"
518.642551349749,0.0446083596768528,"Top Ten","Acer freemanii","CROWN_AREA","CROWN_AREA"
600.307673015925,0.0533243334458319,"Top Ten","Acer freemanii","CROWN_AREA","CROWN_AREA"
681.759568040951,0.0560109289617486,"Top Ten","Acer freemanii","CROWN_AREA","CROWN_AREA"
765.653229106338,0.058411214953271,"Top Ten","Acer freemanii","CROWN_AREA","CROWN_AREA"
849.947320125003,0.057936235858759,"Top Ten","Acer freemanii","CROWN_AREA","CROWN_AREA"
934.242333753845,0.0530451866404715,"Top Ten","Acer freemanii","CROWN_AREA","CROWN_AREA"
1021.84178767024,0.0586813945460822,"Top Ten","Acer freemanii","CROWN_AREA","CROWN_AREA"
1115.13447613698,0.0540261527873365,"Top Ten","Acer freemanii","CROWN_AREA","CROWN_AREA"
1219.84670150097,0.05179952909519,"Top Ten","Acer freemanii","CROWN_AREA","CROWN_AREA"
1342.53947288996,0.0472576750603656,"Top Ten","Acer freemanii","CROWN_AREA","CROWN_AREA"
1489.96356252,0.0561122244488978,"Top Ten","Acer freemanii","CROWN_AREA","CROWN_AREA"
1682.02002436812,0.0497798848628513,"Top Ten","Acer freemanii","CROWN_AREA","CROWN_AREA"
1964.47810374559,0.0480833893745797,"Top Ten","Acer freemanii","CROWN_AREA","CROWN_AREA"
2670.58437500736,0.0583670715249663,"Top Ten","Acer freemanii","CROWN_AREA","CROWN_AREA"
74.6274983915895,0.0698795180722892,"Top Ten","Acer rubrum","CROWN_AREA","CROWN_AREA"
173.029368358532,0.0725720384204909,"Top Ten","Acer rubrum","CROWN_AREA","CROWN_AREA"
259.895151221412,0.0703500343170899,"Top Ten","Acer rubrum","CROWN_AREA","CROWN_AREA"
346.602237504209,0.0564462257849031,"Top Ten","Acer rubrum","CROWN_AREA","CROWN_AREA"
434.329248596765,0.0556829348182116,"Top Ten","Acer rubrum","CROWN_AREA","CROWN_AREA"
518.642551349749,0.0533895328415876,"Top Ten","Acer rubrum","CROWN_AREA","CROWN_AREA"
600.307673015925,0.0472494093823827,"Top Ten","Acer rubrum","CROWN_AREA","CROWN_AREA"
681.759568040951,0.0447404371584699,"Top Ten","Acer rubrum","CROWN_AREA","CROWN_AREA"
765.653229106338,0.041388518024032,"Top Ten","Acer rubrum","CROWN_AREA","CROWN_AREA"
849.947320125003,0.0411381556393555,"Top Ten","Acer rubrum","CROWN_AREA","CROWN_AREA"
934.242333753845,0.037328094302554,"Top Ten","Acer rubrum","CROWN_AREA","CROWN_AREA"
1021.84178767024,0.0448740075940628,"Top Ten","Acer rubrum","CROWN_AREA","CROWN_AREA"
1115.13447613698,0.0340674466620785,"Top Ten","Acer rubrum","CROWN_AREA","CROWN_AREA"
1219.84670150097,0.0369996636394215,"Top Ten","Acer rubrum","CROWN_AREA","CROWN_AREA"
1342.53947288996,0.0407036909279062,"Top Ten","Acer rubrum","CROWN_AREA","CROWN_AREA"
1489.96356252,0.0434201736806947,"Top Ten","Acer rubrum","CROWN_AREA","CROWN_AREA"
1682.02002436812,0.0392820860142228,"Top Ten","Acer rubrum","CROWN_AREA","CROWN_AREA"
1964.47810374559,0.0376597175521184,"Top Ten","Acer rubrum","CROWN_AREA","CROWN_AREA"
2670.58437500736,0.0452091767881242,"Top Ten","Acer rubrum","CROWN_AREA","CROWN_AREA"
74.6274983915895,0.0733218588640275,"Top Ten","Gleditsia triacanthos","CROWN_AREA","CROWN_AREA"
173.029368358532,0.0697260761294913,"Top Ten","Gleditsia triacanthos","CROWN_AREA","CROWN_AREA"
259.895151221412,0.0854495538778312,"Top Ten","Gleditsia triacanthos","CROWN_AREA","CROWN_AREA"
346.602237504209,0.0855043420173681,"Top Ten","Gleditsia triacanthos","CROWN_AREA","CROWN_AREA"
434.329248596765,0.0969538159187684,"Top Ten","Gleditsia triacanthos","CROWN_AREA","CROWN_AREA"
518.642551349749,0.112750263435195,"Top Ten","Gleditsia triacanthos","CROWN_AREA","CROWN_AREA"
600.307673015925,0.105298683766453,"Top Ten","Gleditsia triacanthos","CROWN_AREA","CROWN_AREA"
681.759568040951,0.119535519125683,"Top Ten","Gleditsia triacanthos","CROWN_AREA","CROWN_AREA"
765.653229106338,0.127503337783712,"Top Ten","Gleditsia triacanthos","CROWN_AREA","CROWN_AREA"
849.947320125003,0.122386013027083,"Top Ten","Gleditsia triacanthos","CROWN_AREA","CROWN_AREA"
934.242333753845,0.120825147347741,"Top Ten","Gleditsia triacanthos","CROWN_AREA","CROWN_AREA"
1021.84178767024,0.12150500517777,"Top Ten","Gleditsia triacanthos","CROWN_AREA","CROWN_AREA"
1115.13447613698,0.132484514796972,"Top Ten","Gleditsia triacanthos","CROWN_AREA","CROWN_AREA"
1219.84670150097,0.134880591994618,"Top Ten","Gleditsia triacanthos","CROWN_AREA","CROWN_AREA"
1342.53947288996,0.147637116246982,"Top Ten","Gleditsia triacanthos","CROWN_AREA","CROWN_AREA"
1489.96356252,0.131930527722111,"Top Ten","Gleditsia triacanthos","CROWN_AREA","CROWN_AREA"
1682.02002436812,0.140535049102608,"Top Ten","Gleditsia triacanthos","CROWN_AREA","CROWN_AREA"
1964.47810374559,0.129119031607263,"Top Ten","Gleditsia triacanthos","CROWN_AREA","CROWN_AREA"
2670.58437500736,0.124156545209177,"Top Ten","Gleditsia triacanthos","CROWN_AREA","CROWN_AREA"
74.6274983915895,0.0206540447504303,"Top Ten","Tilia americana","CROWN_AREA","CROWN_AREA"
173.029368358532,0.0252579153326218,"Top Ten","Tilia americana","CROWN_AREA","CROWN_AREA"
259.895151221412,0.0305422100205903,"Top Ten","Tilia americana","CROWN_AREA","CROWN_AREA"
346.602237504209,0.0330661322645291,"Top Ten","Tilia americana","CROWN_AREA","CROWN_AREA"
434.329248596765,0.0330822142155257,"Top Ten","Tilia americana","CROWN_AREA","CROWN_AREA"
518.642551349749,0.0319634703196347,"Top Ten","Tilia americana","CROWN_AREA","CROWN_AREA"
600.307673015925,0.030374620317246,"Top Ten","Tilia americana","CROWN_AREA","CROWN_AREA"
681.759568040951,0.0314207650273224,"Top Ten","Tilia americana","CROWN_AREA","CROWN_AREA"
765.653229106338,0.0277036048064085,"Top Ten","Tilia americana","CROWN_AREA","CROWN_AREA"
849.947320125003,0.027768255056565,"Top Ten","Tilia americana","CROWN_AREA","CROWN_AREA"
934.242333753845,0.0317616240995416,"Top Ten","Tilia americana","CROWN_AREA","CROWN_AREA"
1021.84178767024,0.0251984811874353,"Top Ten","Tilia americana","CROWN_AREA","CROWN_AREA"
1115.13447613698,0.0254645560908465,"Top Ten","Tilia americana","CROWN_AREA","CROWN_AREA"
1219.84670150097,0.0285906491759166,"Top Ten","Tilia americana","CROWN_AREA","CROWN_AREA"
1342.53947288996,0.0217316315971024,"Top Ten","Tilia americana","CROWN_AREA","CROWN_AREA"
1489.96356252,0.0233800935203741,"Top Ten","Tilia americana","CROWN_AREA","CROWN_AREA"
1682.02002436812,0.0179478496444294,"Top Ten","Tilia americana","CROWN_AREA","CROWN_AREA"
1964.47810374559,0.0188298587760592,"Top Ten","Tilia americana","CROWN_AREA","CROWN_AREA"
2670.58437500736,0.016531713900135,"Top Ten","Tilia americana","CROWN_AREA","CROWN_AREA"
74.6274983915895,0.061617900172117,"Top Ten","Pyrus calleryana","CROWN_AREA","CROWN_AREA"
173.029368358532,0.0675916044112416,"Top Ten","Pyrus calleryana","CROWN_AREA","CROWN_AREA"
259.895151221412,0.0507892930679478,"Top Ten","Pyrus calleryana","CROWN_AREA","CROWN_AREA"
346.602237504209,0.0507682030728123,"Top Ten","Pyrus calleryana","CROWN_AREA","CROWN_AREA"
434.329248596765,0.0366852276449394,"Top Ten","Pyrus calleryana","CROWN_AREA","CROWN_AREA"
518.642551349749,0.0410958904109589,"Top Ten","Pyrus calleryana","CROWN_AREA","CROWN_AREA"
600.307673015925,0.0435369557880526,"Top Ten","Pyrus calleryana","CROWN_AREA","CROWN_AREA"
681.759568040951,0.0385928961748634,"Top Ten","Pyrus calleryana","CROWN_AREA","CROWN_AREA"
765.653229106338,0.0457276368491322,"Top Ten","Pyrus calleryana","CROWN_AREA","CROWN_AREA"
849.947320125003,0.042852245457662,"Top Ten","Pyrus calleryana","CROWN_AREA","CROWN_AREA"
934.242333753845,0.0366732154551408,"Top Ten","Pyrus calleryana","CROWN_AREA","CROWN_AREA"
1021.84178767024,0.0362443907490507,"Top Ten","Pyrus calleryana","CROWN_AREA","CROWN_AREA"
1115.13447613698,0.0375086028905712,"Top Ten","Pyrus calleryana","CROWN_AREA","CROWN_AREA"
1219.84670150097,0.0423814328960646,"Top Ten","Pyrus calleryana","CROWN_AREA","CROWN_AREA"
1342.53947288996,0.0379441186616074,"Top Ten","Pyrus calleryana","CROWN_AREA","CROWN_AREA"
1489.96356252,0.0387441549766199,"Top Ten","Pyrus calleryana","CROWN_AREA","CROWN_AREA"
1682.02002436812,0.035218421943786,"Top Ten","Pyrus calleryana","CROWN_AREA","CROWN_AREA"
1964.47810374559,0.0396772024209818,"Top Ten","Pyrus calleryana","CROWN_AREA","CROWN_AREA"
2670.58437500736,0.0347503373819163,"Top Ten","Pyrus calleryana","CROWN_AREA","CROWN_AREA"
74.6274983915895,0.0426850258175559,"Top Ten","Tilia cordata","CROWN_AREA","CROWN_AREA"
173.029368358532,0.0508715759516186,"Top Ten","Tilia cordata","CROWN_AREA","CROWN_AREA"
259.895151221412,0.0459849004804393,"Top Ten","Tilia cordata","CROWN_AREA","CROWN_AREA"
346.602237504209,0.0397461589846359,"Top Ten","Tilia cordata","CROWN_AREA","CROWN_AREA"
434.329248596765,0.0438912545037668,"Top Ten","Tilia cordata","CROWN_AREA","CROWN_AREA"
518.642551349749,0.0477695820161574,"Top Ten","Tilia cordata","CROWN_AREA","CROWN_AREA"
600.307673015925,0.0472494093823827,"Top Ten","Tilia cordata","CROWN_AREA","CROWN_AREA"
681.759568040951,0.0471311475409836,"Top Ten","Tilia cordata","CROWN_AREA","CROWN_AREA"
765.653229106338,0.0417222963951936,"Top Ten","Tilia cordata","CROWN_AREA","CROWN_AREA"
849.947320125003,0.0359958861844361,"Top Ten","Tilia cordata","CROWN_AREA","CROWN_AREA"
934.242333753845,0.0419122462344466,"Top Ten","Tilia cordata","CROWN_AREA","CROWN_AREA"
1021.84178767024,0.0376251294442527,"Top Ten","Tilia cordata","CROWN_AREA","CROWN_AREA"
1115.13447613698,0.040949759119064,"Top Ten","Tilia cordata","CROWN_AREA","CROWN_AREA"
1219.84670150097,0.0353178607467205,"Top Ten","Tilia cordata","CROWN_AREA","CROWN_AREA"
1342.53947288996,0.0362193859951708,"Top Ten","Tilia cordata","CROWN_AREA","CROWN_AREA"
1489.96356252,0.0260521042084168,"Top Ten","Tilia cordata","CROWN_AREA","CROWN_AREA"
1682.02002436812,0.0342025059261768,"Top Ten","Tilia cordata","CROWN_AREA","CROWN_AREA"
1964.47810374559,0.0302622730329523,"Top Ten","Tilia cordata","CROWN_AREA","CROWN_AREA"
2670.58437500736,0.0276653171390014,"Top Ten","Tilia cordata","CROWN_AREA","CROWN_AREA"
1.10914778963334,0.13625304136253,"Top Ten","Fraxinus pennsylvanica","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.22817334504597,0.134353175922847,"Top Ten","Fraxinus pennsylvanica","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.2862783363339,0.133013369900583,"Top Ten","Fraxinus pennsylvanica","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.32642648074912,0.146333104866347,"Top Ten","Fraxinus pennsylvanica","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.35835885750407,0.150849150849151,"Top Ten","Fraxinus pennsylvanica","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.38585252112714,0.144880174291939,"Top Ten","Fraxinus pennsylvanica","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.41137780877166,0.137544084642514,"Top Ten","Fraxinus pennsylvanica","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.43587523727668,0.141538461538462,"Top Ten","Fraxinus pennsylvanica","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.45898167596782,0.151393084927828,"Top Ten","Fraxinus pennsylvanica","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.48330332269864,0.137907608695652,"Top Ten","Fraxinus pennsylvanica","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.50637952212394,0.136688201292078,"Top Ten","Fraxinus pennsylvanica","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.53241323916856,0.138822728819326,"Top Ten","Fraxinus pennsylvanica","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.56053988134998,0.143875127248049,"Top Ten","Fraxinus pennsylvanica","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.59080487860803,0.1353001017294,"Top Ten","Fraxinus pennsylvanica","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.62532237879111,0.130139313625552,"Top Ten","Fraxinus pennsylvanica","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.66650716247247,0.139360978925901,"Top Ten","Fraxinus pennsylvanica","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.72219159553194,0.130552729738895,"Top Ten","Fraxinus pennsylvanica","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.80585012701647,0.121263586956522,"Top Ten","Fraxinus pennsylvanica","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
2.0079716753419,0.122920203735144,"Top Ten","Fraxinus pennsylvanica","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.10914778963334,0.0479666319082377,"Top Ten","Acer saccharinum","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.22817334504597,0.0548719654140339,"Top Ten","Acer saccharinum","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.2862783363339,0.054508056222146,"Top Ten","Acer saccharinum","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.32642648074912,0.0596298834818369,"Top Ten","Acer saccharinum","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.35835885750407,0.0652680652680653,"Top Ten","Acer saccharinum","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.38585252112714,0.0708061002178649,"Top Ten","Acer saccharinum","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.41137780877166,0.0782302019878166,"Top Ten","Acer saccharinum","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.43587523727668,0.0823931623931624,"Top Ten","Acer saccharinum","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.45898167596782,0.080563947633434,"Top Ten","Acer saccharinum","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.48330332269864,0.078804347826087,"Top Ten","Acer saccharinum","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.50637952212394,0.0727643658619517,"Top Ten","Acer saccharinum","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.53241323916856,0.0905069751616196,"Top Ten","Acer saccharinum","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.56053988134998,0.101459110960299,"Top Ten","Acer saccharinum","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.59080487860803,0.10342488979315,"Top Ten","Acer saccharinum","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.62532237879111,0.111450900441726,"Top Ten","Acer saccharinum","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.66650716247247,0.108429639700884,"Top Ten","Acer saccharinum","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.72219159553194,0.106137673787725,"Top Ten","Acer saccharinum","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.80585012701647,0.112771739130435,"Top Ten","Acer saccharinum","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
2.0079716753419,0.115449915110357,"Top Ten","Acer saccharinum","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.10914778963334,0.0931525895029545,"Top Ten","Acer platanoides","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.22817334504597,0.0987695377452611,"Top Ten","Acer platanoides","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.2862783363339,0.0983887555707919,"Top Ten","Acer platanoides","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.32642648074912,0.0911583276216587,"Top Ten","Acer platanoides","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.35835885750407,0.0929070929070929,"Top Ten","Acer platanoides","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.38585252112714,0.0965867828612927,"Top Ten","Acer platanoides","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.41137780877166,0.0862455915357486,"Top Ten","Acer platanoides","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.43587523727668,0.0912820512820513,"Top Ten","Acer platanoides","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.45898167596782,0.0832494125545485,"Top Ten","Acer platanoides","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.48330332269864,0.0791440217391304,"Top Ten","Acer platanoides","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.50637952212394,0.0887453247194832,"Top Ten","Acer platanoides","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.53241323916856,0.0734943858455257,"Top Ten","Acer platanoides","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.56053988134998,0.0732948761452324,"Top Ten","Acer platanoides","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.59080487860803,0.0715496778569006,"Top Ten","Acer platanoides","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.62532237879111,0.0744138634046891,"Top Ten","Acer platanoides","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.66650716247247,0.0717199184228416,"Top Ten","Acer platanoides","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.72219159553194,0.0820617158358766,"Top Ten","Acer platanoides","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.80585012701647,0.0682744565217391,"Top Ten","Acer platanoides","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
2.0079716753419,0.0774193548387097,"Top Ten","Acer platanoides","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.10914778963334,0.303441084462982,"Top Ten","Other","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.22817334504597,0.282673761223811,"Top Ten","Other","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.2862783363339,0.300994172094618,"Top Ten","Other","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.32642648074912,0.294379712131597,"Top Ten","Other","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.35835885750407,0.283716283716284,"Top Ten","Other","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.38585252112714,0.286855482933914,"Top Ten","Other","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.41137780877166,0.304905418403334,"Top Ten","Other","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.43587523727668,0.293333333333333,"Top Ten","Other","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.45898167596782,0.309164149043303,"Top Ten","Other","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.48330332269864,0.314198369565217,"Top Ten","Other","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.50637952212394,0.31383883032982,"Top Ten","Other","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.53241323916856,0.323919700578428,"Top Ten","Other","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.56053988134998,0.3220223956566,"Top Ten","Other","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.59080487860803,0.341132587317735,"Top Ten","Other","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.62532237879111,0.317703024125042,"Top Ten","Other","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.66650716247247,0.332087015635622,"Top Ten","Other","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.72219159553194,0.319091217361818,"Top Ten","Other","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.80585012701647,0.350883152173913,"Top Ten","Other","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
2.0079716753419,0.368760611205433,"Top Ten","Other","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.10914778963334,0.0632603406326034,"Top Ten","Fraxinus americana","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
1.22817334504597,0.0721649484536082,"Top Ten","Fraxinus americana","CROWN_COMPACTNESS","CROWN_COMPACTNESS"
